"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Prerequisites: The local provider and named HTTP sessions are started by setup; synthetic JSON/XML fixtures and orders.openapi.json are in robot/data/api.
Steps and expected result: Set Content-Type=text/xml and SOAPAction=GetOrder, POST the envelope to /soap/order and compare the returned XML structure. This is an HTTP exchange with explicit XML, without a generated SOAP client.","6","HTTP POST Sends SOAPAction And Compares The XML Envelope","","2026-09-14","passed","2026-09-14","01 Http Json Xml","API Examples","",""
"Prerequisites: Setup starts the local demo server, registers page locators and opens Chromium with a fresh context. Public practice credentials and all controls belong to this fixture. The starting page is the login page with no signed-in user.
Steps and expected result: Prove that an absent customer override falls back to Default Fill Text and still enters the intended value.","389","Missing Customer Fill Method Uses The Playbot Default","UI Examples","2026-09-14","passed","2026-09-14","02 Automatic Page And Method Resolution","UI components","",""
"Prerequisites: Enable datadriven and read the adjacent semicolon-delimited CSV. Each data row becomes a separate Robot and Allure test.
Steps and expected result: Convert the CSV values to integers, add left and right, and compare with expected. Three rows cover small, zero and negative inputs.","7","CSV Integer Sum - Negative Value","Module Examples","2026-09-14","passed","2026-09-14","Standalone","Data-Driven","",""
"Prerequisites: Setup starts or reuses the local server, registers page locators and opens a fresh Chromium context per row. Run the same four rows sequentially or with four Pabot workers via demo_prepare.gui.run_demo.
Steps and expected result: Use the row values in the single flat technical template: fill login, select workshop, enter note, check terms, submit and assert participant, confirmation and saved note. The runner verifies four distinct users and login overlap of one sequentially and four in parallel.","6222","Browser Form And Text - Dan","UI Examples","2026-09-14","passed","2026-09-14","Bookings","Parallel","",""
"Prerequisites: Setup starts the local demo server, registers page locators and opens Chromium with a fresh context. Public practice credentials and all controls belong to this fixture. The starting page is the playground.
Steps and expected result: Upload the versioned preparation file and verify the app reads both its filename and contents.","324","File Upload Reads The Selected Local Fixture","UI Examples","2026-09-14","passed","2026-09-14","04 Modern Browser Controls","UI components","",""
"Prerequisites: The local provider and named HTTP sessions are started by setup; synthetic JSON/XML fixtures and orders.openapi.json are in robot/data/api.
Steps and expected result: Send GET /orders/42.xml and compare response.text with expected-order.xml. Exclude only traceId using the XML configuration; other differing fields must fail.","8","HTTP GET Compares XML With A Trace Element Filter","","2026-09-14","passed","2026-09-14","01 Http Json Xml","API Examples","",""
"Prerequisites: Setup starts the local demo server, registers page locators and opens Chromium with a fresh context. Public practice credentials and all controls belong to this fixture. The starting page is the login page with no signed-in user.
Steps and expected result: Follow the same semantic Continue action across login and booking, and verify both resolved selectors and customer overrides.","2101","Same Continue Name Resolves To Different Locators On Two Pages","UI Examples","2026-09-14","passed","2026-09-14","02 Automatic Page And Method Resolution","UI components","",""
"Prerequisites: Setup starts the local demo server, registers page locators and opens Chromium with a fresh context. Public practice credentials and all controls belong to this fixture. The starting page is the login page with no signed-in user.
Steps and expected result: Assert an intentional short timeout, restore the normal timeout and verify successful navigation.","966","Slow Navigation Has A Bounded Timeout And Then Succeeds On Retry","UI Examples","2026-09-14","passed","2026-09-14","05 Contexts And Network Edge Cases","UI components","",""
"Prerequisites: Use the approved Playbot runtime with PDF modules and the versioned robot/data fixtures. Test setup creates a separate evidence directory; teardown attaches the comparison evidence.
Steps and expected result: The same documents pass when explicitly configured dynamic fields are masked.","24","Configured Page And Text Masks Ignore Dynamic Fields","","2026-09-14","passed","2026-09-14","Text Comparison","PDF Examples","",""
"Prerequisites: Setup starts or reuses the local server, registers page locators and opens a fresh Chromium context per row. Run the same four rows sequentially or with four Pabot workers via demo_prepare.gui.run_demo.
Steps and expected result: Use the row values in the single flat technical template: fill login, select workshop, enter note, check terms, submit and assert participant, confirmation and saved note. The runner verifies four distinct users and login overlap of one sequentially and four in parallel.","1999","Browser Form And Text - Alice","UI Examples","2026-09-14","passed","2026-09-14","Bookings","Sequential","",""
"Prerequisites: Setup starts the local demo server, registers page locators and opens Chromium with a fresh context. Public practice credentials and all controls belong to this fixture. The starting page is the playground.
Steps and expected result: Use the frame selector to interact with the embedded document instead of the parent page.","376","Frame Selector Addresses Only The Embedded Form","UI Examples","2026-09-14","passed","2026-09-14","04 Modern Browser Controls","UI components","",""
"Prerequisites: Setup starts or reuses the local server, registers page locators and opens a fresh Chromium context per row. Run the same four rows sequentially or with four Pabot workers via demo_prepare.gui.run_demo.
Steps and expected result: Use the row values in the single flat technical template: fill login, select workshop, enter note, check terms, submit and assert participant, confirmation and saved note. The runner verifies four distinct users and login overlap of one sequentially and four in parallel.","1766","Browser Form And Text - Carol","UI Examples","2026-09-14","passed","2026-09-14","Bookings","Sequential","",""
"Prerequisites: Use the approved Playbot runtime with PDF modules and the versioned robot/data fixtures. Test setup creates a separate evidence directory; teardown attaches the comparison evidence.
Steps and expected result: Export a raster PDF and verify the original searchable text is absent. Preview the output in the dashboard.","214","Redacted PDF Has No Original Text Layer","","2026-09-14","passed","2026-09-14","Redaction","PDF Examples","",""
"Prerequisites: The local provider and named HTTP sessions are started by setup; synthetic JSON/XML fixtures and orders.openapi.json are in robot/data/api.
Steps and expected result: GET /orders/42 and validate the actual request and response against orders.openapi.json: authentication header, HTTP status, media type and field types. Attach the HTTP exchange and contract.","430","OpenAPI Validates The Real GET Request And Response","","2026-09-14","passed","2026-09-14","02 Openapi Contract","API Examples","",""
"Prerequisites: Setup starts or reuses the local server, registers page locators and opens a fresh Chromium context per row. Run the same four rows sequentially or with four Pabot workers via demo_prepare.gui.run_demo.
Steps and expected result: Use the row values in the single flat technical template: fill login, select workshop, enter note, check terms, submit and assert participant, confirmation and saved note. The runner verifies four distinct users and login overlap of one sequentially and four in parallel.","5509","Browser Form And Text - Alice","UI Examples","2026-09-14","passed","2026-09-14","Bookings","Parallel","",""
